year,value,anomaly,month,type,state
2004,-2.73,-2.78,04,drought,NV
2005,3.93,3.88,04,drought,NV
2006,4.19,4.14,04,drought,NV
2007,-3.43,-3.48,04,drought,NV
2008,-3.35,-3.40,04,drought,NV
2009,-2.81,-2.86,04,drought,NV
2010,0.59,0.54,04,drought,NV
2011,2.75,2.70,04,drought,NV
2012,-2.86,-2.91,04,drought,NV
2013,-4.41,-4.46,04,drought,NV
2014,-4.29,-4.34,04,drought,NV
2015,-5.97,-6.02,04,drought,NV
2016,-0.25,-0.30,04,drought,NV
2017,2.43,2.38,04,drought,NV
2018,-2.58,-2.63,04,drought,NV
2019,2.22,2.17,04,drought,NV
2020,-1.39,-1.44,04,drought,NV
2021,-4.47,-4.52,04,drought,NV
2000,-2.42,-2.50,05,drought,NV
2001,-2.80,-2.88,05,drought,NV
2002,-3.75,-3.83,05,drought,NV
2003,-3.35,-3.43,05,drought,NV
2004,-2.96,-3.04,05,drought,NV
2005,5.05,4.97,05,drought,NV
2006,-0.04,-0.12,05,drought,NV
2007,-4.64,-4.72,05,drought,NV
2008,-3.15,-3.23,05,drought,NV
2009,-3.26,-3.34,05,drought,NV
2010,1.09,1.01,05,drought,NV
2011,3.53,3.45,05,drought,NV
2012,-4.12,-4.20,05,drought,NV
2013,-4.77,-4.85,05,drought,NV
2014,-4.89,-4.97,05,drought,NV
2015,-5.23,-5.31,05,drought,NV
2016,-0.08,-0.16,05,drought,NV
2017,2.20,2.12,05,drought,NV
2018,-2.71,-2.79,05,drought,NV
2019,3.92,3.84,05,drought,NV
2020,-2.18,-2.26,05,drought,NV
2021,-4.89,-4.97,05,drought,NV
2000,-3.04,-3.11,06,drought,NV
2001,-3.70,-3.77,06,drought,NV
2002,-4.34,-4.41,06,drought,NV
2003,-4.23,-4.30,06,drought,NV
2004,-3.24,-3.31,06,drought,NV
2005,5.71,5.64,06,drought,NV
2006,-0.09,-0.16,06,drought,NV
2007,-5.51,-5.58,06,drought,NV
2008,-3.43,-3.50,06,drought,NV
2009,-2.38,-2.45,06,drought,NV
2010,-0.26,-0.33,06,drought,NV
2011,4.00,3.93,06,drought,NV
2012,-5.23,-5.30,06,drought,NV
2013,-5.55,-5.62,06,drought,NV
2014,-5.86,-5.93,06,drought,NV
2015,-6.12,-6.19,06,drought,NV
2016,-0.34,-0.41,06,drought,NV
2017,2.22,2.15,06,drought,NV
2018,-3.82,-3.89,06,drought,NV
2019,4.44,4.37,06,drought,NV
2020,-2.65,-2.72,06,drought,NV
2000,-3.74,-3.80,07,drought,NV
2001,-3.70,-3.76,07,drought,NV
2002,-4.83,-4.89,07,drought,NV
2003,-4.65,-4.71,07,drought,NV
2004,-3.32,-3.38,07,drought,NV
2005,6.35,6.29,07,drought,NV
2006,-0.15,-0.21,07,drought,NV
2007,-6.08,-6.14,07,drought,NV
2008,-3.68,-3.74,07,drought,NV
2009,-2.57,-2.63,07,drought,NV
2010,-0.51,-0.57,07,drought,NV
2011,4.50,4.44,07,drought,NV
2012,-5.28,-5.34,07,drought,NV
2013,-5.59,-5.65,07,drought,NV
2014,-5.99,-6.05,07,drought,NV
2015,-5.63,-5.69,07,drought,NV
2016,-0.95,-1.01,07,drought,NV
2017,2.01,1.95,07,drought,NV
2018,-4.19,-4.25,07,drought,NV
2019,4.79,4.73,07,drought,NV
2020,-3.30,-3.36,07,drought,NV
2000,-3.11,-3.05,08,drought,NV
2001,-4.03,-3.97,08,drought,NV
2002,-5.23,-5.17,08,drought,NV
2003,-3.83,-3.77,08,drought,NV
2004,0.11,0.17,08,drought,NV
2005,5.77,5.83,08,drought,NV
2006,-0.90,-0.84,08,drought,NV
2007,-5.85,-5.79,08,drought,NV
2008,-4.07,-4.01,08,drought,NV
2009,-2.75,-2.69,08,drought,NV
2010,-0.98,-0.92,08,drought,NV
2011,-0.21,-0.15,08,drought,NV
2012,-4.66,-4.60,08,drought,NV
2013,-5.36,-5.30,08,drought,NV
2014,-4.55,-4.49,08,drought,NV
2015,-5.53,-5.47,08,drought,NV
2016,-1.40,-1.34,08,drought,NV
2017,1.66,1.72,08,drought,NV
2018,-4.56,-4.50,08,drought,NV
2019,-0.36,-0.30,08,drought,NV
2020,-3.88,-3.82,08,drought,NV
2000,-3.12,-3.08,09,drought,NV
2001,-4.15,-4.11,09,drought,NV
2002,-4.89,-4.85,09,drought,NV
2003,-3.88,-3.84,09,drought,NV
2004,-0.15,-0.11,09,drought,NV
2005,5.02,5.06,09,drought,NV
2006,-1.27,-1.23,09,drought,NV
2007,-4.93,-4.89,09,drought,NV
2008,-4.26,-4.22,09,drought,NV
2009,-3.14,-3.10,09,drought,NV
2010,-1.32,-1.28,09,drought,NV
2011,-0.35,-0.31,09,drought,NV
2012,-4.41,-4.37,09,drought,NV
2013,-3.89,-3.85,09,drought,NV
2014,-3.50,-3.46,09,drought,NV
2015,-5.41,-5.37,09,drought,NV
2016,-1.26,-1.22,09,drought,NV
2017,1.95,1.99,09,drought,NV
2018,-4.88,-4.84,09,drought,NV
2019,3.82,3.86,09,drought,NV
2020,-4.31,-4.27,09,drought,NV
2000,-1.91,-1.93,10,drought,NV
2001,-4.39,-4.41,10,drought,NV
2002,-4.72,-4.74,10,drought,NV
2003,-4.41,-4.43,10,drought,NV
2004,1.61,1.59,10,drought,NV
2005,4.56,4.54,10,drought,NV
2006,-1.00,-1.02,10,drought,NV
2007,-4.55,-4.57,10,drought,NV
2008,-4.28,-4.30,10,drought,NV
2009,-2.69,-2.71,10,drought,NV
2010,1.33,1.31,10,drought,NV
2011,-0.23,-0.25,10,drought,NV
2012,-4.18,-4.20,10,drought,NV
2013,-3.55,-3.57,10,drought,NV
2014,-3.99,-4.01,10,drought,NV
2015,0.78,0.76,10,drought,NV
2016,-0.67,-0.69,10,drought,NV
2017,-0.57,-0.59,10,drought,NV
2018,0.33,0.31,10,drought,NV
2019,3.01,2.99,10,drought,NV
2020,-4.79,-4.81,10,drought,NV
2000,-1.94,-1.81,11,drought,NV
2001,-3.85,-3.72,11,drought,NV
2002,-4.33,-4.20,11,drought,NV
2003,-3.76,-3.63,11,drought,NV
2004,1.97,2.10,11,drought,NV
2005,3.71,3.84,11,drought,NV
2006,-1.28,-1.15,11,drought,NV
2007,-4.84,-4.71,11,drought,NV
2008,-4.03,-3.90,11,drought,NV
2009,-3.20,-3.07,11,drought,NV
2010,1.52,1.65,11,drought,NV
2011,-0.63,-0.50,11,drought,NV
2012,-4.44,-4.31,11,drought,NV
2013,-3.53,-3.40,11,drought,NV
2014,-3.95,-3.82,11,drought,NV
2015,1.16,1.29,11,drought,NV
2016,-1.28,-1.15,11,drought,NV
2017,-0.92,-0.79,11,drought,NV
2018,0.14,0.27,11,drought,NV
2019,2.56,2.69,11,drought,NV
2020,-4.58,-4.45,11,drought,NV
2000,-2.47,-2.40,12,drought,NV
2001,-3.13,-3.06,12,drought,NV
2002,-4.15,-4.08,12,drought,NV
2003,-2.78,-2.71,12,drought,NV
2004,2.15,2.22,12,drought,NV
2005,3.93,4.00,12,drought,NV
2006,-1.53,-1.46,12,drought,NV
2007,-4.09,-4.02,12,drought,NV
2008,-3.57,-3.50,12,drought,NV
2009,0.10,0.17,12,drought,NV
2010,2.89,2.96,12,drought,NV
2011,-1.43,-1.36,12,drought,NV
2012,-3.35,-3.28,12,drought,NV
2013,-3.58,-3.51,12,drought,NV
2014,-3.51,-3.44,12,drought,NV
2015,1.40,1.47,12,drought,NV
2016,0.78,0.85,12,drought,NV
2017,-1.77,-1.70,12,drought,NV
2018,0.02,0.09,12,drought,NV
2019,2.65,2.72,12,drought,NV
2020,-4.56,-4.49,12,drought,NV
2000,-2.32,-2.43,01,drought,NM
2001,2.68,2.57,01,drought,NM
2002,-1.88,-1.99,01,drought,NM
2003,-2.61,-2.72,01,drought,NM
2004,-4.35,-4.46,01,drought,NM
2005,2.27,2.16,01,drought,NM
2006,-2.32,-2.43,01,drought,NM
2007,2.44,2.33,01,drought,NM
2008,-0.72,-0.83,01,drought,NM
2009,-1.08,-1.19,01,drought,NM
2010,1.07,0.96,01,drought,NM
2011,-2.02,-2.13,01,drought,NM
2012,-3.47,-3.58,01,drought,NM
2013,-4.89,-5.00,01,drought,NM
2014,-2.62,-2.73,01,drought,NM
2015,0.83,0.72,01,drought,NM
2016,-0.06,-0.17,01,drought,NM
2017,1.47,1.36,01,drought,NM
2018,-2.30,-2.41,01,drought,NM
2019,-2.07,-2.18,01,drought,NM
2020,-1.23,-1.34,01,drought,NM
2021,-4.51,-4.62,01,drought,NM
2000,-3.11,-3.30,02,drought,NM
2001,2.55,2.36,02,drought,NM
2002,-2.00,-2.19,02,drought,NM
2003,-2.03,-2.22,02,drought,NM
2004,0.46,0.27,02,drought,NM
2005,3.19,3.00,02,drought,NM
2006,-2.89,-3.08,02,drought,NM
2007,2.03,1.84,02,drought,NM
2008,-0.80,-0.99,02,drought,NM
2009,-1.70,-1.89,02,drought,NM
2010,1.67,1.48,02,drought,NM
2011,-2.05,-2.24,02,drought,NM
2012,-3.40,-3.59,02,drought,NM
2013,-4.59,-4.78,02,drought,NM
2014,-3.16,-3.35,02,drought,NM
2015,0.63,0.44,02,drought,NM
2016,-0.63,-0.82,02,drought,NM
2017,-0.35,-0.54,02,drought,NM
2018,-2.35,-2.54,02,drought,NM
2019,-1.89,-2.08,02,drought,NM
2020,-0.96,-1.15,02,drought,NM
2021,-4.30,-4.49,02,drought,NM
2000,-2.42,-2.60,03,drought,NM
2001,2.70,2.52,03,drought,NM
2002,-2.04,-2.22,03,drought,NM
2003,-1.89,-2.07,03,drought,NM
2004,0.11,-0.07,03,drought,NM
2005,3.40,3.22,03,drought,NM
2006,-3.17,-3.35,03,drought,NM
2007,1.89,1.71,03,drought,NM
2008,-1.20,-1.38,03,drought,NM
2009,-2.26,-2.44,03,drought,NM
2010,1.89,1.71,03,drought,NM
2011,-2.97,-3.15,03,drought,NM
2012,-3.72,-3.90,03,drought,NM
2013,-4.74,-4.92,03,drought,NM
2014,-3.56,-3.74,03,drought,NM
2015,0.34,0.16,03,drought,NM
2016,-1.53,-1.71,03,drought,NM
2017,-1.09,-1.27,03,drought,NM
2018,-3.04,-3.22,03,drought,NM
2019,-1.46,-1.64,03,drought,NM
2020,-0.66,-0.84,03,drought,NM
2021,-4.06,-4.24,03,drought,NM
2000,-2.85,-3.13,04,drought,NM
2001,2.49,2.21,04,drought,NM
2002,-2.81,-3.09,04,drought,NM
2003,-2.23,-2.51,04,drought,NM
2004,1.53,1.25,04,drought,NM
2005,3.60,3.32,04,drought,NM
2006,-3.93,-4.21,04,drought,NM
2007,1.88,1.60,04,drought,NM
2008,-1.69,-1.97,04,drought,NM
2009,-2.67,-2.95,04,drought,NM
2010,2.14,1.86,04,drought,NM
2011,-3.75,-4.03,04,drought,NM
2012,-4.22,-4.50,04,drought,NM
2013,-5.14,-5.42,04,drought,NM
2014,-3.96,-4.24,04,drought,NM
2015,0.22,-0.06,04,drought,NM
2016,-1.45,-1.73,04,drought,NM
2017,-1.03,-1.31,04,drought,NM
2018,-3.86,-4.14,04,drought,NM
2019,-1.11,-1.39,04,drought,NM
2020,-0.95,-1.23,04,drought,NM
2021,-4.26,-4.54,04,drought,NM
2000,-4.04,-4.29,05,drought,NM
2001,2.59,2.34,05,drought,NM
2002,-3.78,-4.03,05,drought,NM
2003,-3.00,-3.25,05,drought,NM
2004,0.77,0.52,05,drought,NM
2005,3.98,3.73,05,drought,NM
2006,-4.71,-4.96,05,drought,NM
2007,2.43,2.18,05,drought,NM
2008,-1.68,-1.93,05,drought,NM
2009,-3.06,-3.31,05,drought,NM
2010,1.76,1.51,05,drought,NM
2011,-4.36,-4.61,05,drought,NM
2012,-4.35,-4.60,05,drought,NM
2013,-5.72,-5.97,05,drought,NM
2014,-3.89,-4.14,05,drought,NM
2015,1.44,1.19,05,drought,NM
2016,-1.44,-1.69,05,drought,NM
2017,-1.20,-1.45,05,drought,NM
2018,-4.62,-4.87,05,drought,NM
2019,-1.03,-1.28,05,drought,NM
2020,-1.84,-2.09,05,drought,NM
2021,-4.28,-4.53,05,drought,NM
2000,-3.11,-3.49,06,drought,NM
2001,2.38,2.00,06,drought,NM
2002,-4.31,-4.69,06,drought,NM
2003,-2.88,-3.26,06,drought,NM
2004,0.48,0.10,06,drought,NM
2005,3.66,3.28,06,drought,NM
2006,-4.83,-5.21,06,drought,NM
2007,-0.03,-0.41,06,drought,NM
2008,-2.22,-2.60,06,drought,NM
2009,-2.80,-3.18,06,drought,NM
2010,1.54,1.16,06,drought,NM
2011,-5.26,-5.64,06,drought,NM
2012,-5.03,-5.41,06,drought,NM
2013,-6.12,-6.50,06,drought,NM
2014,-4.50,-4.88,06,drought,NM
2015,1.51,1.13,06,drought,NM
2016,-1.62,-2.00,06,drought,NM
2017,-1.38,-1.76,06,drought,NM
2018,-4.97,-5.35,06,drought,NM
2019,-1.24,-1.62,06,drought,NM
2020,-2.34,-2.72,06,drought,NM
2000,-3.58,-4.09,07,drought,NM
2001,-0.45,-0.96,07,drought,NM
2002,-4.12,-4.63,07,drought,NM
2003,-4.31,-4.82,07,drought,NM
2004,0.40,-0.11,07,drought,NM
2005,-1.04,-1.55,07,drought,NM
2006,0.54,0.03,07,drought,NM
2007,0.00,-0.51,07,drought,NM
2008,1.55,1.04,07,drought,NM
2009,-2.46,-2.97,07,drought,NM
2010,2.68,2.17,07,drought,NM
2011,-5.65,-6.16,07,drought,NM
2012,-5.04,-5.55,07,drought,NM
2013,-4.60,-5.11,07,drought,NM
2014,0.54,0.03,07,drought,NM
2015,2.58,2.07,07,drought,NM
2016,-2.69,-3.20,07,drought,NM
2017,0.18,-0.33,07,drought,NM
2018,-4.64,-5.15,07,drought,NM
2019,-1.79,-2.30,07,drought,NM
2020,-2.66,-3.17,07,drought,NM
2000,-4.09,-4.46,08,drought,NM
2001,-0.52,-0.89,08,drought,NM
2002,-4.53,-4.90,08,drought,NM
2003,-4.81,-5.18,08,drought,NM
2004,0.22,-0.15,08,drought,NM
2005,-0.48,-0.85,08,drought,NM
2006,2.30,1.93,08,drought,NM
2007,-0.61,-0.98,08,drought,NM
2008,1.59,1.22,08,drought,NM
2009,-3.37,-3.74,08,drought,NM
2010,-0.23,-0.60,08,drought,NM
2011,-6.03,-6.40,08,drought,NM
2012,-5.50,-5.87,08,drought,NM
2013,-4.56,-4.93,08,drought,NM
2014,0.17,-0.20,08,drought,NM
2015,1.79,1.42,08,drought,NM
2016,-1.84,-2.21,08,drought,NM
2017,0.54,0.17,08,drought,NM
2018,-4.83,-5.20,08,drought,NM
2019,-2.74,-3.11,08,drought,NM
2020,-4.22,-4.59,08,drought,NM
2000,-5.10,-5.33,09,drought,NM
2001,-1.24,-1.47,09,drought,NM
2002,-3.47,-3.70,09,drought,NM
2003,-5.07,-5.30,09,drought,NM
2004,0.58,0.35,09,drought,NM
2005,-0.52,-0.75,09,drought,NM
2006,2.76,2.53,09,drought,NM
2007,-0.66,-0.89,09,drought,NM
2008,-0.34,-0.57,09,drought,NM
2009,-3.02,-3.25,09,drought,NM
2010,-0.66,-0.89,09,drought,NM
2011,-5.61,-5.84,09,drought,NM
2012,-5.40,-5.63,09,drought,NM
2013,-2.30,-2.53,09,drought,NM
2014,1.11,0.88,09,drought,NM
2015,0.84,0.61,09,drought,NM
2016,-1.68,-1.91,09,drought,NM
2017,0.89,0.66,09,drought,NM
2018,-4.45,-4.68,09,drought,NM
2019,-2.93,-3.16,09,drought,NM
2020,-4.57,-4.80,09,drought,NM
2000,1.69,1.45,10,drought,NM
2001,-1.97,-2.21,10,drought,NM
2002,-2.74,-2.98,10,drought,NM
2003,-4.87,-5.11,10,drought,NM
2004,0.89,0.65,10,drought,NM
2005,-0.43,-0.67,10,drought,NM
2006,3.09,2.85,10,drought,NM
2007,-1.42,-1.66,10,drought,NM
2008,-0.20,-0.44,10,drought,NM
2009,-2.62,-2.86,10,drought,NM
2010,-0.97,-1.21,10,drought,NM
2011,-5.15,-5.39,10,drought,NM
2012,-5.63,-5.87,10,drought,NM
2013,-2.39,-2.63,10,drought,NM
2014,0.45,0.21,10,drought,NM
2015,2.01,1.77,10,drought,NM
2016,-2.44,-2.68,10,drought,NM
2017,-0.16,-0.40,10,drought,NM
2018,-2.69,-2.93,10,drought,NM
2019,-2.49,-2.73,10,drought,NM
2020,-4.72,-4.96,10,drought,NM
2000,2.45,2.29,11,drought,NM
2001,-1.68,-1.84,11,drought,NM
2002,-2.56,-2.72,11,drought,NM
2003,-4.31,-4.47,11,drought,NM
2004,1.82,1.66,11,drought,NM
2005,-1.09,-1.25,11,drought,NM
2006,2.17,2.01,11,drought,NM
2007,-1.70,-1.86,11,drought,NM
2008,-0.56,-0.72,11,drought,NM
2009,-2.75,-2.91,11,drought,NM
2010,-1.37,-1.53,11,drought,NM
2011,-4.86,-5.02,11,drought,NM
2012,-5.73,-5.89,11,drought,NM
2013,-1.98,-2.14,11,drought,NM
2014,0.37,0.21,11,drought,NM
2015,2.11,1.95,11,drought,NM
2016,0.40,0.24,11,drought,NM
2017,-1.09,-1.25,11,drought,NM
2018,-2.60,-2.76,11,drought,NM
2019,-1.26,-1.42,11,drought,NM
2020,-4.81,-4.97,11,drought,NM
2000,2.15,1.96,12,drought,NM
2001,-1.80,-1.99,12,drought,NM
2002,-1.90,-2.09,12,drought,NM
2003,-4.42,-4.61,12,drought,NM
2004,1.69,1.50,12,drought,NM
2005,-1.67,-1.86,12,drought,NM
2006,2.21,2.02,12,drought,NM
2007,-0.87,-1.06,12,drought,NM
2008,-0.47,-0.66,12,drought,NM
2009,0.28,0.09,12,drought,NM
2010,-1.56,-1.75,12,drought,NM
2011,-3.29,-3.48,12,drought,NM
2012,-5.31,-5.50,12,drought,NM
2013,-2.06,-2.25,12,drought,NM
2014,0.21,0.02,12,drought,NM
2015,2.20,2.01,12,drought,NM
2016,0.59,0.40,12,drought,NM
2017,-1.73,-1.92,12,drought,NM
2018,-2.16,-2.35,12,drought,NM
2019,-1.14,-1.33,12,drought,NM
2020,-4.66,-4.85,12,drought,NM
2000,-1.22,-1.20,01,drought,OR
2001,-3.46,-3.44,01,drought,OR
2002,-1.61,-1.59,01,drought,OR
2003,-3.24,-3.22,01,drought,OR
2004,-2.11,-2.09,01,drought,OR
2005,-2.53,-2.51,01,drought,OR
2006,2.87,2.89,01,drought,OR
2007,-0.75,-0.73,01,drought,OR
2008,-0.56,-0.54,01,drought,OR
2009,-2.65,-2.63,01,drought,OR
2010,-1.61,-1.59,01,drought,OR
2011,2.04,2.06,01,drought,OR
2012,0.34,0.36,01,drought,OR
2013,-0.76,-0.74,01,drought,OR
2014,-3.12,-3.10,01,drought,OR
2015,-1.89,-1.87,01,drought,OR
2016,-1.45,-1.43,01,drought,OR
2017,1.91,1.93,01,drought,OR
2018,-1.85,-1.83,01,drought,OR
2019,-3.93,-3.91,01,drought,OR
2020,-1.34,-1.32,01,drought,OR
2021,-2.34,-2.32,01,drought,OR
2000,-0.79,-0.81,02,drought,OR
2001,-3.95,-3.97,02,drought,OR
2002,-2.08,-2.10,02,drought,OR
2003,-3.50,-3.52,02,drought,OR
2004,-1.83,-1.85,02,drought,OR
2005,-3.48,-3.50,02,drought,OR
2006,-0.54,-0.56,02,drought,OR
2007,-0.38,-0.40,02,drought,OR
2008,-1.09,-1.11,02,drought,OR
2009,-2.94,-2.96,02,drought,OR
2010,-2.03,-2.05,02,drought,OR
2011,1.71,1.69,02,drought,OR
2012,-0.35,-0.37,02,drought,OR
2013,-1.60,-1.62,02,drought,OR
2014,-1.92,-1.94,02,drought,OR
2015,-2.01,-2.03,02,drought,OR
2016,-2.04,-2.06,02,drought,OR
2017,2.91,2.89,02,drought,OR
2018,-2.21,-2.23,02,drought,OR
2019,1.35,1.33,02,drought,OR
2020,-1.91,-1.93,02,drought,OR
2021,-1.73,-1.75,02,drought,OR
2000,-1.12,-1.04,03,drought,OR
2001,-4.18,-4.10,03,drought,OR
2002,-2.02,-1.94,03,drought,OR
2003,-2.67,-2.59,03,drought,OR
2004,-2.77,-2.69,03,drought,OR
2005,-3.39,-3.31,03,drought,OR
2006,-0.28,-0.20,03,drought,OR
2007,-1.25,-1.17,03,drought,OR
2008,-0.95,-0.87,03,drought,OR
2009,-2.36,-2.28,03,drought,OR
2010,-1.89,-1.81,03,drought,OR
2011,2.86,2.94,03,drought,OR
2012,1.69,1.77,03,drought,OR
2013,-2.37,-2.29,03,drought,OR
2014,-0.99,-0.91,03,drought,OR
2015,-2.65,-2.57,03,drought,OR
2016,-1.34,-1.26,03,drought,OR
2017,3.47,3.55,03,drought,OR
2018,-2.06,-1.98,03,drought,OR
2019,0.55,0.63,03,drought,OR
2020,-2.29,-2.21,03,drought,OR
2021,-2.40,-2.32,03,drought,OR
2000,-1.33,-1.22,04,drought,OR
2001,-3.48,-3.37,04,drought,OR
2002,-1.81,-1.70,04,drought,OR
2003,-1.37,-1.26,04,drought,OR
2004,-2.87,-2.76,04,drought,OR
2005,0.43,0.54,04,drought,OR
2006,-0.09,0.02,04,drought,OR
2007,-1.20,-1.09,04,drought,OR
2008,-0.77,-0.66,04,drought,OR
2009,-2.23,-2.12,04,drought,OR
2010,0.91,1.02,04,drought,OR
2011,3.64,3.75,04,drought,OR
2012,1.92,2.03,04,drought,OR
2013,-2.23,-2.12,04,drought,OR
2014,-0.89,-0.78,04,drought,OR
2015,-2.80,-2.69,04,drought,OR
2016,-1.80,-1.69,04,drought,OR
2017,3.97,4.08,04,drought,OR
2018,-1.42,-1.31,04,drought,OR
2019,1.61,1.72,04,drought,OR
2020,-2.66,-2.55,04,drought,OR
2021,-3.12,-3.01,04,drought,OR
2000,-1.18,-1.12,05,drought,OR
2001,-3.71,-3.65,05,drought,OR
2002,-2.08,-2.02,05,drought,OR
2003,-1.32,-1.26,05,drought,OR
2004,-2.16,-2.10,05,drought,OR
2005,1.73,1.79,05,drought,OR
2006,-0.22,-0.16,05,drought,OR
2007,-1.74,-1.68,05,drought,OR
2008,-0.78,-0.72,05,drought,OR
2009,-1.81,-1.75,05,drought,OR
2010,1.53,1.59,05,drought,OR
2011,4.17,4.23,05,drought,OR
2012,1.65,1.71,05,drought,OR
2013,-1.88,-1.82,05,drought,OR
2014,-1.04,-0.98,05,drought,OR
2015,-2.58,-2.52,05,drought,OR
2016,-2.02,-1.96,05,drought,OR
2017,-0.33,-0.27,05,drought,OR
2018,-1.89,-1.83,05,drought,OR
2019,1.61,1.67,05,drought,OR
2020,-2.02,-1.96,05,drought,OR
2021,-3.46,-3.40,05,drought,OR
2000,-1.41,-1.34,06,drought,OR
2001,-3.49,-3.42,06,drought,OR
2002,-2.27,-2.20,06,drought,OR
2003,-2.01,-1.94,06,drought,OR
2004,-2.13,-2.06,06,drought,OR
2005,1.72,1.79,06,drought,OR
2006,-0.29,-0.22,06,drought,OR
2007,-1.93,-1.86,06,drought,OR
2008,-0.94,-0.87,06,drought,OR
2009,-1.28,-1.21,06,drought,OR
2010,2.18,2.25,06,drought,OR
2011,3.82,3.89,06,drought,OR
2012,2.04,2.11,06,drought,OR
2013,-1.76,-1.69,06,drought,OR
2014,-1.19,-1.12,06,drought,OR
2015,-3.17,-3.10,06,drought,OR
2016,-2.31,-2.24,06,drought,OR
2017,-0.51,-0.44,06,drought,OR
2018,-2.09,-2.02,06,drought,OR
2019,0.96,1.03,06,drought,OR
2020,-1.53,-1.46,06,drought,OR
2000,-1.58,-1.55,07,drought,OR
2001,-3.22,-3.19,07,drought,OR
2002,-2.74,-2.71,07,drought,OR
2003,-2.71,-2.68,07,drought,OR
2004,-2.02,-1.99,07,drought,OR
2005,1.85,1.88,07,drought,OR
2006,-0.70,-0.67,07,drought,OR
2007,-2.31,-2.28,07,drought,OR
2008,-1.22,-1.19,07,drought,OR
2009,-1.01,-0.98,07,drought,OR
2010,2.44,2.47,07,drought,OR
2011,3.89,3.92,07,drought,OR
2012,2.23,2.26,07,drought,OR
2013,-1.79,-1.76,07,drought,OR
2014,-1.41,-1.38,07,drought,OR
2015,-3.52,-3.49,07,drought,OR
2016,-2.48,-2.45,07,drought,OR
2017,-1.11,-1.08,07,drought,OR
2018,-2.71,-2.68,07,drought,OR
2019,0.52,0.55,07,drought,OR
2020,-1.20,-1.17,07,drought,OR
2000,-1.92,-1.89,08,drought,OR
2001,-3.17,-3.14,08,drought,OR
2002,-3.01,-2.98,08,drought,OR
2003,-2.96,-2.93,08,drought,OR
2004,-1.29,-1.26,08,drought,OR
2005,1.23,1.26,08,drought,OR
2006,-1.19,-1.16,08,drought,OR
2007,-2.42,-2.39,08,drought,OR
2008,-1.23,-1.20,08,drought,OR
2009,-0.95,-0.92,08,drought,OR
2010,2.27,2.30,08,drought,OR
2011,-0.16,-0.13,08,drought,OR
2012,1.64,1.67,08,drought,OR
2013,-1.73,-1.70,08,drought,OR
2014,-1.55,-1.52,08,drought,OR
2015,-3.70,-3.67,08,drought,OR
2016,-2.81,-2.78,08,drought,OR
2017,-1.72,-1.69,08,drought,OR
2018,-3.15,-3.12,08,drought,OR
2019,0.31,0.34,08,drought,OR
2020,-1.53,-1.50,08,drought,OR
2000,-1.82,-1.87,09,drought,OR
2001,-3.31,-3.36,09,drought,OR
2002,-3.18,-3.23,09,drought,OR
2003,-2.97,-3.02,09,drought,OR
2004,-1.06,-1.11,09,drought,OR
2005,0.75,0.70,09,drought,OR
2006,-1.50,-1.55,09,drought,OR
2007,-2.28,-2.33,09,drought,OR
2008,-1.76,-1.81,09,drought,OR
2009,-1.43,-1.48,09,drought,OR
2010,2.29,2.24,09,drought,OR
2011,-0.90,-0.95,09,drought,OR
2012,0.60,0.55,09,drought,OR
2013,1.86,1.81,09,drought,OR
2014,-1.59,-1.64,09,drought,OR
2015,-3.65,-3.70,09,drought,OR
2016,-2.94,-2.99,09,drought,OR
2017,-1.60,-1.65,09,drought,OR
2018,-3.48,-3.53,09,drought,OR
2019,1.19,1.14,09,drought,OR
2020,-1.65,-1.70,09,drought,OR
2000,-1.42,-1.40,10,drought,OR
2001,-3.18,-3.16,10,drought,OR
2002,-3.75,-3.73,10,drought,OR
2003,-3.42,-3.40,10,drought,OR
2004,-0.63,-0.61,10,drought,OR
2005,0.62,0.64,10,drought,OR
2006,-2.01,-1.99,10,drought,OR
2007,-1.57,-1.55,10,drought,OR
2008,-2.13,-2.11,10,drought,OR
2009,-1.02,-1.00,10,drought,OR
2010,2.45,2.47,10,drought,OR
2011,-1.08,-1.06,10,drought,OR
2012,1.01,1.03,10,drought,OR
2013,-0.47,-0.45,10,drought,OR
2014,-1.24,-1.22,10,drought,OR
2015,-3.83,-3.81,10,drought,OR
2016,2.00,2.02,10,drought,OR
2017,-1.20,-1.18,10,drought,OR
2018,-3.39,-3.37,10,drought,OR
2019,-0.25,-0.23,10,drought,OR
2020,-2.22,-2.20,10,drought,OR
2000,-1.98,-2.03,11,drought,OR
2001,-2.72,-2.77,11,drought,OR
2002,-4.33,-4.38,11,drought,OR
2003,-3.44,-3.49,11,drought,OR
2004,-1.45,-1.50,11,drought,OR
2005,0.81,0.76,11,drought,OR
2006,1.04,0.99,11,drought,OR
2007,-1.65,-1.70,11,drought,OR
2008,-2.46,-2.51,11,drought,OR
2009,-1.16,-1.21,11,drought,OR
2010,2.40,2.35,11,drought,OR
2011,-1.40,-1.45,11,drought,OR
2012,1.22,1.17,11,drought,OR
2013,-1.25,-1.30,11,drought,OR
2014,-1.26,-1.31,11,drought,OR
2015,-3.79,-3.84,11,drought,OR
2016,1.94,1.89,11,drought,OR
2017,-0.90,-0.95,11,drought,OR
2018,-3.85,-3.90,11,drought,OR
2019,-1.55,-1.60,11,drought,OR
2020,-2.24,-2.29,11,drought,OR
2000,-2.66,-2.56,12,drought,OR
